Model, Log, Iteration, NofTraceToAlign, NofAlignmentValid, NofAlignmentOpen, NofAlignmentRejected, NofLeftOutTraces, NofSubnets, NofRecomposeActivities, NofBorderActivities
net4, net4-10-60, 13, 1, 1, 0, 0, 6, 3, 2, 5
net4, net4-10-60, 14, 3, 3, 0, 0, 3, 2, 5, 3
net4, net4-10-60, 15, 1, 1, 0, 0, 2, 2, 6, 2
net4, net4-10-60, 16, 2, 2, 0, 0, 0, 1, 9, 0

net4, net4-60-10, 1, 1000, 410, 590, 0, 0, -1, -1, -1
net4, net4-60-10, 2, 7, 7, 0, 0, 583, 71, 2, 139
net4, net4-60-10, 3, 2, 2, 0, 0, 581, 69, 2, 137
net4, net4-60-10, 4, 6, 4, 2, 0, 575, 66, 20, 117
net4, net4-60-10, 5, 5, 5, 0, 0, 572, 51, 5, 96
net4, net4-60-10, 6, 11, 8, 3, 0, 561, 47, 8, 81
net4, net4-60-10, 7, 9, 4, 5, 0, 555, 41, 2, 76
net4, net4-60-10, 8, 12, 6, 6, 0, 548, 39, 1, 73
net4, net4-60-10, 9, 7, 6, 1, 0, 547, 38, 2, 71
net4, net4-60-10, 10, 7, 5, 2, 0, 541, 36, 1, 70
net4, net4-60-10, 11, 6, 4, 2, 0, 537, 35, 5, 65
net4, net4-60-10, 12, 6, 3, 3, 0, 533, 30, 4, 60
net4, net4-60-10, 13, 10, 8, 2, 0, 526, 27, 6, 53
net4, net4-60-10, 14, 2, 1, 1, 0, 526, 25, 5, 50
net4, net4-60-10, 15, 8, 5, 3, 0, 519, 23, 2, 47
net4, net4-60-10, 16, 6, 3, 3, 0, 516, 22, 1, 46
net4, net4-60-10, 17, 7, 7, 0, 0, 512, 21, 1, 44
net4, net4-60-10, 18, 15, 12, 3, 0, 497, 20, 2, 40
net4, net4-60-10, 19, 29, 14, 15, 0, 471, 19, 3, 37
net4, net4-60-10, 20, 20, 17, 3, 0, 466, 18, 1, 36
net4, net4-60-10, 21, 21, 21, 0, 0, 448, 17, 1, 35
net4, net4-60-10, 22, 5, 5, 0, 0, 443, 16, 1, 34
net4, net4-60-10, 23, 3, 3, 0, 0, 440, 15, 1, 33
net4, net4-60-10, 24, 23, 23, 0, 0, 417, 14, 1, 30
net4, net4-60-10, 25, 33, 28, 5, 0, 384, 13, 7, 26
net4, net4-60-10, 26, 21, 18, 3, 0, 368, 12, 1, 25
net4, net4-60-10, 27, 18, 16, 2, 0, 353, 11, 1, 24
net4, net4-60-10, 28, 21, 20, 1, 0, 334, 10, 1, 23
net4, net4-60-10, 29, 74, 72, 2, 0, 261, 9, 3, 19
net4, net4-60-10, 30, 18, 18, 0, 0, 245, 7, 1, 18
net4, net4-60-10, 31, 54, 54, 0, 0, 191, 6, 2, 16
net4, net4-60-10, 32, 89, 87, 2, 0, 102, 5, 3, 11
net4, net4-60-10, 33, 12, 12, 0, 0, 92, 4, 1, 9
net4, net4-60-10, 34, 30, 30, 0, 0, 62, 3, 2, 6
net4, net4-60-10, 35, 51, 51, 0, 0, 11, 2, 8, 3
net4, net4-60-10, 36, 5, 5, 0, 0, 6, 2, 2, 2
net4, net4-60-10, 37, 6, 6, 0, 0, 0, 1, 1, 0

net4, net4-60-60, 1, 1000, 412, 588, 0, 0, -1, -1, -1
net4, net4-60-60, 2, 10, 10, 0, 0, 578, 71, 2, 139
net4, net4-60-60, 3, 1, 0, 1, 0, 577, 69, 47, 92
net4, net4-60-60, 4, 1, 0, 1, 0, 577, 34, 16, 60
net4, net4-60-60, 5, 2, 0, 2, 0, 576, 23, 13, 39
net4, net4-60-60, 6, 40, 16, 24, 0, 538, 13, 12, 23
net4, net4-60-60, 7, 84, 75, 9, 0, 478, 7, 1, 12
net4, net4-60-60, 8, 76, 74, 2, 0, 411, 6, 2, 9
net4, net4-60-60, 9, 152, 150, 2, 0, 261, 4, 1, 6

net5, net5-10-10, 1, 1000, 885, 115, 0, 0, -1, -1, -1
net5, net5-10-10, 2, 13, 13, 0, 0, 102, 71, 1, 137
net5, net5-10-10, 3, 7, 7, 0, 0, 95, 70, 1, 136
net5, net5-10-10, 4, 1, 1, 0, 0, 94, 69, 4, 132
net5, net5-10-10, 5, 1, 0, 1, 0, 93, 66, 11, 120
net5, net5-10-10, 6, 2, 1, 1, 0, 92, 55, 12, 102
net5, net5-10-10, 7, 2, 1, 1, 0, 91, 45, 2, 94
net5, net5-10-10, 8, 1, 1, 0, 0, 91, 43, 2, 91
net5, net5-10-10, 9, 4, 1, 3, 0, 87, 41, 9, 83
net5, net5-10-10, 10, 2, 0, 2, 0, 88, 35, 4, 78
net5, net5-10-10, 11, 3, 0, 3, 0, 87, 32, 5, 73
net5, net5-10-10, 12, 4, 4, 0, 0, 86, 28, 3, 67
net5, net5-10-10, 13, 1, 0, 1, 0, 85, 26, 3, 63
net5, net5-10-10, 14, 3, 2, 1, 0, 83, 23, 1, 57
net5, net5-10-10, 15, 4, 2, 2, 0, 80, 22, 3, 53
net5, net5-10-10, 16, 5, 5, 0, 0, 77, 20, 11, 45
net5, net5-10-10, 17, 10, 4, 6, 0, 67, 13, 2, 38
net5, net5-10-10, 18, 7, 7, 0, 0, 66, 12, 1, 37
net5, net5-10-10, 19, 3, 3, 0, 0, 63, 11, 1, 36
net5, net5-10-10, 20, 3, 2, 1, 0, 60, 10, 3, 34
net5, net5-10-10, 21, 15, 15, 0, 0, 46, 8, 6, 27
net5, net5-10-10, 22, 18, 18, 0, 0, 28, 5, 2, 19
net5, net5-10-10, 23, 9, 9, 0, 0, 19, 5, 6, 14
net5, net5-10-10, 24, 17, 17, 0, 0, 2, 2, 1, 2
net5, net5-10-10, 25, 2, 2, 0, 0, 0, 2, 1, 1

net5, net5-10-60, 1, 1000, 878, 122, 0, 0, -1, -1, -1
net5, net5-10-60, 2, 21, 21, 0, 0, 101, 71, 2, 136
net5, net5-10-60, 3, 1, 0, 1, 0, 100, 69, 27, 109
net5, net5-10-60, 4, 1, 0, 1, 0, 100, 44, 16, 79
net5, net5-10-60, 5, 1, 0, 1, 0, 100, 32, 15, 53
net5, net5-10-60, 6, 2, 0, 2, 0, 99, 20, 9, 40
net5, net5-10-60, 7, 2, 0, 2, 0, 99, 15, 5, 31
net5, net5-10-60, 8, 4, 0, 4, 0, 97, 12, 5, 26
net5, net5-10-60, 9, 10, 6, 4, 0, 91, 10, 6, 24
net5, net5-10-60, 10, 9, 7, 2, 0, 86, 9, 1, 23
net5, net5-10-60, 11, 14, 10, 4, 0, 74, 8, 6, 20
net5, net5-10-60, 12, 9, 8, 1, 0, 69, 7, 7, 17
net5, net5-10-60, 13, 26, 24, 2, 0, 44, 5, 6, 9
net5, net5-10-60, 14, 12, 12, 0, 0, 34, 4, 2, 6
net5, net5-10-60, 15, 22, 22, 0, 0, 12, 3, 5, 4
net5, net5-10-60, 16, 5, 5, 0, 0, 7, 2, 2, 1
net5, net5-10-60, 17, 7, 7, 0, 0, 0, 1, 5, 0

net5, net5-60-10, 1, 1000, 409, 591, 0, 0, -1, -1, -1
net5, net5-60-10, 2, 3, 3, 0, 0, 588, 71, 2, 136
net5, net5-60-10, 3, 2, 1, 1, 0, 586, 69, 2, 134
net5, net5-60-10, 4, 3, 2, 1, 0, 584, 68, 15, 119
net5, net5-60-10, 5, 6, 4, 2, 0, 579, 56, 5, 104
net5, net5-60-10, 6, 5, 3, 2, 0, 576, 51, 6, 94
net5, net5-60-10, 7, 10, 9, 1, 0, 568, 46, 1, 90
net5, net5-60-10, 8, 16, 9, 7, 0, 553, 45, 10, 82
net5, net5-60-10, 9, 6, 5, 1, 0, 554, 39, 2, 78
net5, net5-60-10, 10, 3, 2, 1, 0, 552, 37, 2, 76
net5, net5-60-10, 11, 23, 11, 12, 0, 530, 35, 2, 73
net5, net5-60-10, 12, 9, 6, 3, 0, 533, 33, 1, 71
net5, net5-60-10, 13, 7, 5, 2, 0, 529, 32, 1, 70
net5, net5-60-10, 14, 11, 9, 2, 0, 520, 31, 1, 68
net5, net5-60-10, 15, 8, 7, 1, 0, 514, 30, 1, 67
net5, net5-60-10, 16, 21, 19, 2, 0, 494, 29, 2, 61
net5, net5-60-10, 17, 28, 26, 2, 0, 468, 28, 1, 59
net5, net5-60-10, 18, 14, 14, 0, 0, 456, 27, 2, 57
net5, net5-60-10, 19, 18, 15, 3, 0, 438, 25, 5, 53
net5, net5-60-10, 20, 28, 22, 6, 0, 413, 22, 2, 50
net5, net5-60-10, 21, 12, 6, 6, 0, 407, 21, 1, 49
net5, net5-60-10, 22, 9, 8, 1, 0, 404, 20, 1, 48
net5, net5-60-10, 23, 8, 8, 0, 0, 397, 19, 1, 47
net5, net5-60-10, 24, 37, 37, 0, 0, 360, 18, 2, 45
net5, net5-60-10, 25, 32, 20, 12, 0, 328, 17, 3, 42
net5, net5-60-10, 26, 30, 26, 4, 0, 310, 16, 1, 40
net5, net5-60-10, 27, 13, 12, 1, 0, 301, 15, 1, 39
net5, net5-60-10, 28, 48, 47, 1, 0, 254, 14, 1, 35
net5, net5-60-10, 29, 13, 13, 0, 0, 242, 13, 1, 33
net5, net5-60-10, 30, 19, 19, 0, 0, 223, 12, 2, 32
net5, net5-60-10, 31, 63, 62, 1, 0, 160, 11, 5, 26
net5, net5-60-10, 32, 50, 49, 1, 0, 111, 8, 5, 21
net5, net5-60-10, 33, 35, 35, 0, 0, 77, 6, 2, 12
net5, net5-60-10, 34, 5, 5, 0, 0, 72, 6, 4, 11
net5, net5-60-10, 35, 10, 10, 0, 0, 62, 5, 2, 10
net5, net5-60-10, 36, 13, 13, 0, 0, 49, 5, 2, 9
net5, net5-60-10, 37, 11, 11, 0, 0, 38, 4, 2, 7
net5, net5-60-10, 38, 14, 14, 0, 0, 24, 3, 1, 6
net5, net5-60-10, 39, 5, 5, 0, 0, 19, 3, 1, 5
net5, net5-60-10, 40, 10, 10, 0, 0, 9, 2, 2, 2
net5, net5-60-10, 41, 9, 9, 0, 0, 0, 1, 1, 0

net5, net5-60-60, 1, 1000, 377, 623, 0, 0, -1, -1, -1
net5, net5-60-60, 2, 5, 5, 0, 0, 618, 71, 2, 136
net5, net5-60-60, 3, 1, 0, 1, 0, 617, 69, 25, 111
net5, net5-60-60, 4, 1, 0, 1, 0, 617, 47, 16, 89
net5, net5-60-60, 5, 2, 0, 2, 0, 616, 34, 16, 68
net5, net5-60-60, 6, 8, 1, 7, 0, 610, 24, 11, 54
net5, net5-60-60, 7, 65, 40, 25, 0, 552, 16, 1, 41
net5, net5-60-60, 8, 24, 20, 4, 0, 553, 15, 2, 39
net5, net5-60-60, 9, 21, 15, 6, 0, 536, 13, 2, 37
net5, net5-60-60, 10, 19, 19, 0, 0, 523, 12, 1, 36
net5, net5-60-60, 11, 42, 40, 2, 0, 481, 11, 1, 33
net5, net5-60-60, 12, 72, 70, 2, 0, 411, 11, 2, 31
net5, net5-60-60, 13, 3, 3, 0, 0, 410, 10, 2, 29
net5, net5-60-60, 14, 95, 89, 6, 0, 315, 8, 10, 18
net5, net5-60-60, 15, 97, 96, 1, 0, 224, 5, 2, 10
